PacketCounter,SampleTimeFine,_Quat_W,_Quat_X,_Quat_Y,_Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
3428,1173941922,0.150492728,0.515896022,-0.095249794,0.837932467,12.51452827,-1.523032665,3.642891884,23.85821533,-256.8892517,-26.13667297,-1.276367188,-0.516601563,-0.352050781, 
3429,1173950255,0.148942128,0.531907499,-0.094853275,0.82818687,12.68109417,-1.099994063,3.721287727,37.2158432,-255.5703278,-26.93627357,-1.313964844,-0.549804688,-0.315429688, 
3430,1173958588,0.147052109,0.547911644,-0.093726598,0.818158805,13.24512959,-0.717192173,3.672660589,47.5708847,-256.1168213,-28.95344543,-1.301269531,-0.595703125,-0.240234375, 
3431,1173966921,0.144798845,0.563720345,-0.091901571,0.807964563,14.07667351,-0.129686683,3.730097294,57.6164093,-254.6109924,-30.23859406,-1.33984375,-0.62890625,-0.186523438, 
3432,1173975254,0.142301187,0.579192936,-0.089600451,0.797657669,14.67537594,0.540005565,3.909339666,63.91189194,-250.728302,-30.99902534,-1.313476563,-0.671875,-0.095214844, 
3433,1173983587,0.139724255,0.594197273,-0.08696565,0.7873016,14.86267662,0.913176537,4.307632446,67.30528259,-245.8081055,-32.32102585,-1.335449219,-0.711425781,-0.032714844, 
3434,1173991920,0.137086779,0.608850181,-0.084142439,0.776806712,14.85995483,1.313551068,4.633837223,68.9375,-242.4743958,-33.03507233,-1.294921875,-0.743652344,0.0625, 
3435,1174000253,0.134642735,0.623162448,-0.08134298,0.766109228,14.97638321,1.55558157,4.975775719,66.24829865,-240.7263031,-34.90644836,-1.306640625,-0.771972656,0.131347656, 
3436,1174008586,0.132610023,0.63708365,-0.078697622,0.755212486,15.42389679,1.258338332,5.296404839,60.08119965,-237.7791901,-37.84101486,-1.243164063,-0.798828125,0.224609375, 
3437,1174016919,0.130919576,0.650473773,-0.076235682,0.744266212,15.74728584,0.637469828,5.720724106,54.22591019,-233.0188751,-39.31522751,-1.235351563,-0.818359375,0.28515625, 
3438,1174025252,0.129360437,0.663430035,-0.07411202,0.73323518,16.0297718,0.162929267,6.159452915,48.65698242,-229.4685974,-37.3146286,-1.154296875,-0.831054688,0.364257813, 
3439,1174033585,0.127920374,0.675884664,-0.072430864,0.722198009,16.53805161,-0.382675797,6.543113232,42.27085876,-225.4703369,-33.99300766,-1.146484375,-0.844726563,0.413085938, 
3440,1174041918,0.126442447,0.687876463,-0.071190365,0.711175323,16.6146431,-0.536222994,6.888825417,37.38646317,-221.2439728,-29.01842117,-1.063964844,-0.846679688,0.478027344, 
3441,1174050251,0.125011608,0.699410737,-0.070463352,0.700165629,16.95352745,0.374501407,7.114302635,31.19659996,-217.8012695,-24.16730118,-1.059082031,-0.846191406,0.51953125, 
3442,1174058584,0.124272473,0.710270166,-0.070570588,0.689269304,16.78237343,1.52278769,8.352918625,15.40666485,-210.6990356,-21.94671249,-0.973144531,-0.844726563,0.571289063, 
3443,1174066917,0.124751642,0.720429122,-0.071602724,0.678448021,16.58713341,1.594882965,9.481363297,-6.330203533,-204.0015564,-23.6613369,-0.968261719,-0.845703125,0.597167969, 
3444,1174075250,0.126238421,0.729762256,-0.07368663,0.667892873,16.61002541,1.937039018,10.67107296,-27.33079147,-194.2388,-21.36029053,-0.885253906,-0.841308594,0.62890625, 
3445,1174083583,0.128840894,0.738016427,-0.077026166,0.657874167,16.35046196,1.324828982,11.76490116,-51.33859253,-180.2278137,-16.99319077,-0.888671875,-0.842773438,0.641113281, 
3446,1174091916,0.131845236,0.745163381,-0.080920681,0.648691118,15.7935009,1.64852345,13.14240551,-61.54669952,-162.1087341,-12.33020115,-0.809082031,-0.836425781,0.659667969, 
3447,1174100249,0.135759801,0.750995398,-0.085254259,0.640552163,14.79854774,1.992295504,14.72978687,-75.98286438,-139.6390381,-12.6064806,-0.825195313,-0.841796875,0.663574219, 
3448,1174108582,0.140758097,0.755569577,-0.089352898,0.633496523,13.17341042,1.588935018,16.32588959,-86.19824982,-115.5542221,-21.07109833,-0.748046875,-0.841308594,0.66796875, 
3449,1174116915,0.146877468,0.759221494,-0.092968516,0.627189577,12.35624504,-0.43052876,17.52533722,-94.48817444,-97.53547668,-33.2853241,-0.774414063,-0.848144531,0.658203125, 
3450,1174125248,0.153710902,0.76181823,-0.09582679,0.621951163,13.04883575,-4.733106613,18.20520592,-96.1807251,-74.81041718,-43.82619095,-0.700195313,-0.853515625,0.649902344, 
3451,1174133581,0.159741536,0.763163924,-0.097722501,0.618477166,13.39627266,-9.571233749,18.42770195,-79.85183716,-44.67147446,-41.68244171,-0.733886719,-0.86328125,0.639648438, 
3452,1174141914,0.16305761,0.76349175,-0.098585747,0.61706841,12.98487949,-11.79212666,18.32198715,-42.03110886,-15.78526878,-23.53054619,-0.673339844,-0.869140625,0.640136719, 
3453,1174150247,0.163361341,0.762930393,-0.098644875,0.617672741,12.43118382,-10.14557934,17.65541458,-2.856781244,10.67940712,-0.687844694,-0.718261719,-0.873046875,0.633300781, 
3454,1174158580,0.161898047,0.761475801,-0.097910054,0.619965434,11.37283134,-7.528059959,16.3439827,22.74382591,35.21743774,10.92952156,-0.672851563,-0.866210938,0.635253906, 
3455,1174166913,0.159619853,0.759401023,-0.09623871,0.623353481,10.41921902,-5.725144386,14.70685387,39.32076263,53.11274719,11.40930462,-0.734375,-0.868164063,0.634765625, 
3456,1174175246,0.15672332,0.756783962,-0.093983106,0.627601027,10.35642815,-3.811763287,13.03829765,50.7948494,66.97354126,13.10646343,-0.692382813,-0.866210938,0.640136719, 
3457,1174183579,0.152467951,0.752717674,-0.092127226,0.633784056,18.70803261,-4.57924509,11.05293274,60.80547333,97.23444366,35.14682388,-0.7578125,-0.862792969,0.633300781, 
3458,1174191912,0.146612301,0.745904446,-0.088280663,0.643690825,3.273842096,-3.54897356,10.47767544,93.74208832,161.580368,39.64387512,-0.739746094,-0.854492188,0.637695313, 
3459,1174200245,0.14146708,0.741190314,-0.086762674,0.650458515,10.81247044,-2.258386612,8.3710289,66.19934845,107.2530212,48.49488831,-0.809570313,-0.853027344,0.629394531, 
3460,1174208578,0.13359949,0.735168219,-0.080202542,0.659731984,23.54938316,1.921396494,-7.373832703,139.5761414,150.7224274,27.75347328,-0.793945313,-0.839355469,0.642578125, 
3461,1174216911,0.130332455,0.730062366,-0.078513391,0.666226625,32.94240952,23.29646492,-22.26393318,47.41017151,110.7734451,29.27909088,-0.865234375,-0.834960938,0.642089844, 
3462,1174225244,0.125359491,0.716390252,-0.081377447,0.681504071,12.59973907,-13.29981136,-12.29570293,17.0426693,267.1071472,115.48629,-0.866210938,-0.829101563,0.625, 
3463,1174233577,0.119340256,0.708960354,-0.078461595,0.690635085,8.509437561,4.311749458,-0.375081688,85.31112671,157.1722565,50.89499283,-0.947753906,-0.822265625,0.609375, 
3464,1174241910,0.114762679,0.700015783,-0.078037739,0.70051229,9.57151413,-8.237557411,9.041354179,45.97018814,176.0395813,64.2541275,-0.938964844,-0.813964844,0.606933594, 
3465,1174250243,0.110923633,0.693524599,-0.075227298,0.707856178,6.554706097,-1.591421008,15.36211014,62.94093704,132.8345337,27.63742256,-1.010742188,-0.80859375,0.589355469, 
3466,1174258576,0.107988842,0.688966572,-0.072638705,0.713012695,8.172805786,-2.315494776,6.831075668,52.92315292,93.47789764,15.50974655,-0.987792969,-0.807617188,0.590332031, 
3467,1174266909,0.105376408,0.685187459,-0.06955982,0.717339158,10.88188076,-0.184650406,-2.350457191,54.92376328,79.30019379,5.798508644,-1.049316406,-0.801757813,0.57421875, 
3468,1174275242,0.10298764,0.680593848,-0.066406943,0.722340405,8.865333557,0.043085866,-3.043000221,53.0931778,93.69750214,4.543102264,-1.022460938,-0.802734375,0.580566406, 
3469,1174283575,0.100492418,0.67598927,-0.063294776,0.727278233,9.615301132,0.11284259,0.348874122,53.52983093,93.37456512,6.008174896,-1.080566406,-0.797851563,0.5625, 
3470,1174291908,0.098740272,0.670829952,-0.061046146,0.732469082,9.601413727,-0.172133863,2.506527424,37.52122879,100.4389114,7.348274708,-1.055175781,-0.797363281,0.558105469, 
3471,1174300241,0.097353496,0.666383386,-0.059097562,0.736860216,7.354857445,0.131192043,2.832234144,31.34263802,86.0708313,4.84072876,-1.109863281,-0.799316406,0.530273438, 
3472,1174308574,0.096234113,0.662650883,-0.058064178,0.740446866,8.687275887,2.71344471,1.092992544,19.99752235,70.16923523,8.771777153,-1.0859375,-0.796386719,0.52734375, 
3473,1174316907,0.095231995,0.659453928,-0.057809029,0.743444562,9.378777504,-0.107812479,-0.076572657,11.16516685,58.69758606,13.550704,-1.142578125,-0.795410156,0.501953125, 
3474,1174325240,0.09376578,0.656048357,-0.057141434,0.746688187,8.940179825,-0.053107295,1.439971924,19.59100914,62.95562363,14.96811008,-1.125976563,-0.793945313,0.502441406, 
3475,1174333573,0.092118837,0.653272212,-0.05620829,0.749393106,8.735936165,1.105809212,2.4765625,24.26032639,52.10871506,13.3143568,-1.185058594,-0.794921875,0.479980469, 
3476,1174341906,0.090480246,0.650768161,-0.05555702,0.751815975,10.10211277,2.847773314,2.549139738,21.48277473,46.15221024,15.12151432,-1.166992188,-0.791503906,0.484863281, 
3477,1174350239,0.088996224,0.648421943,-0.055752017,0.75400269,9.141939163,1.998428822,2.894670486,11.29050732,41.74146271,20.75375557,-1.220214844,-0.791015625,0.459960938, 
3478,1174358572,0.087808691,0.646435559,-0.056059327,0.755822718,8.552188873,0.383199424,2.965415478,7.706245422,34.56411362,17.89667892,-1.200195313,-0.787109375,0.461914063, 
3479,1174366905,0.086906232,0.644823074,-0.05620179,0.75729239,8.166487694,-0.102743536,3.151642084,7.000568867,28.24867058,12.81579876,-1.2578125,-0.78515625,0.436035156, 
3480,1174375238,0.086582921,0.643684566,-0.056500986,0.75827527,8.369364738,-0.990926087,1.823107004,0.485914975,18.99105072,7.170232773,-1.241699219,-0.782226563,0.437988281, 
3481,1174383571,0.086605392,0.642494738,-0.056551971,0.759277284,8.850625992,-0.534787893,2.318611145,-0.09636078,20.52342606,1.486074328,-1.29296875,-0.780273438,0.409179688, 
3482,1174391904,0.087003849,0.641479731,-0.056660764,0.76008141,9.049595833,-1.191764116,2.650140285,-3.903661489,16.91437531,-2.355844021,-1.268066406,-0.779296875,0.402832031, 
3483,1174400237,0.087671973,0.640610874,-0.056536194,0.760746419,10.59561253,-0.248586819,2.335157394,-3.840061665,14.91077995,-7.457406521,-1.31640625,-0.776367188,0.375976563, 
3484,1174408570,0.088500895,0.639710009,-0.056565803,0.761405885,10.23125267,-0.270420492,2.098637342,-6.844586849,14.87930298,-7.8221035,-1.293457031,-0.77734375,0.365234375, 
3485,1174416903,0.089444347,0.638895273,-0.056503072,0.761984169,10.60323334,-0.311533421,1.743412256,-6.910772324,13.71851063,-9.940501213,-1.34375,-0.771972656,0.33203125, 
3486,1174425236,0.09055683,0.637912214,-0.056488179,0.762677193,9.886091232,-0.508215129,2.390336752,-8.952485085,16.31700325,-11.0789032,-1.320800781,-0.768554688,0.320800781, 
3487,1174433569,0.091911525,0.637133837,-0.056398574,0.76317215,10.0293293,-0.435230941,1.695279479,-10.25555992,12.95982265,-14.61963749,-1.373535156,-0.762207031,0.276855469, 
3488,1174441902,0.093322024,0.636133194,-0.056385957,0.763836563,9.877943993,0.046984136,2.332542419,-11.6173687,16.48570251,-14.20592022,-1.346191406,-0.764160156,0.260253906, 
3489,1174450235,0.09484227,0.635222256,-0.056420293,0.764404655,9.370344162,-0.00049551,2.235307932,-13.11462402,14.96455002,-15.07987785,-1.392089844,-0.756347656,0.21875, 
3490,1174458568,0.096385062,0.634412289,-0.056450315,0.76488179,10.05766869,0.90572232,1.293652058,-13.13869858,12.90165329,-15.61564827,-1.354492188,-0.754394531,0.203125, 
3491,1174466901,0.097735286,0.633301556,-0.056815162,0.765603602,9.978613853,0.956049979,2.383359432,-15.25635815,17.83687782,-10.0472908,-1.393066406,-0.748535156,0.152832031, 
3492,1174475234,0.099049181,0.632313728,-0.057203107,0.76622206,9.312927246,-0.327437729,1.830771923,-15.04245186,15.36026096,-9.759001732,-1.358886719,-0.744628906,0.135253906, 
3493,1174483567,0.100143269,0.631388128,-0.057592154,0.766813934,10.16534328,0.855779052,1.78012085,-13.13513851,14.52254677,-7.457587242,-1.389160156,-0.729980469,0.086914063, 
3494,1174491900,0.101083502,0.630342782,-0.058257654,0.767499983,9.963227272,0.38540107,2.327224255,-14.74158859,15.88443184,-3.270785809,-1.350097656,-0.720703125,0.072265625, 
3495,1174500233,0.101924069,0.629462302,-0.058948521,0.768058419,9.709048271,-0.049369521,1.445522428,-14.08027744,13.13871002,-2.248443604,-1.380371094,-0.708496094,0.029785156, 
3496,1174508566,0.102660708,0.628562629,-0.059600551,0.768646538,10.23691654,0.371554822,2.021012545,-12.71334648,13.36211681,-1.487982392,-1.332519531,-0.694824219,0.022949219, 
3497,1174516899,0.103350498,0.627591431,-0.060293104,0.769293368,9.604322433,-0.127163947,2.828867674,-12.85071754,14.73488712,-0.442229897,-1.362792969,-0.681640625,-0.019042969, 
3498,1174525232,0.104146838,0.626878917,-0.060901009,0.769719005,9.571638107,-0.475746155,1.526599884,-12.64541721,10.10226917,-2.888569117,-1.31640625,-0.670410156,-0.020507813, 
3499,1174533565,0.104826868,0.626015007,-0.061475512,0.770284057,9.438752174,-0.030242117,2.134541512,-11.43268776,13.0543642,-1.558934093,-1.347167969,-0.654785156,-0.055664063, 
3500,1174541898,0.105495505,0.625238836,-0.062003952,0.770780325,9.125440598,-0.266611934,2.211079359,-10.71961021,11.39901543,-2.064430952,-1.298828125,-0.645996094,-0.053710938, 
3501,1174550231,0.106057167,0.624370635,-0.062604196,0.771358252,9.230675697,-0.015297378,3.113566637,-10.68444157,13.07049751,-0.061294872,-1.319824219,-0.630371094,-0.084960938, 
3502,1174558564,0.106685638,0.623790503,-0.06325683,0.771687925,9.26189518,-0.453463793,1.418615222,-11.55248356,7.682595253,-0.989836693,-1.280273438,-0.6171875,-0.083496094, 
3503,1174566897,0.107094228,0.623019814,-0.063809663,0.772208273,9.927911758,0.873434663,2.330899715,-8.777205467,11.4774704,0.993230462,-1.307617188,-0.599609375,-0.110351563, 
3504,1174575230,0.107459173,0.622260094,-0.064620487,0.772702515,9.461748123,0.612630367,2.568569899,-11.09022141,10.54349899,3.560750723,-1.267578125,-0.586914063,-0.103515625, 
3505,1174583563,0.107835382,0.621593475,-0.065489009,0.773113489,10.15189075,0.385086983,1.884758592,-11.7944603,8.943403244,3.787308693,-1.301757813,-0.569824219,-0.134765625, 
3506,1174591896,0.107986882,0.620643079,-0.066354685,0.773781598,9.919640541,0.427678138,3.267470121,-9.973722458,13.78805447,6.734918118,-1.266113281,-0.557128906,-0.127441406, 
3507,1174600229,0.108241983,0.619835496,-0.067397438,0.774303138,9.028986931,0.051621839,2.385882139,-12.72267246,11.02246189,6.848415852,-1.293945313,-0.535644531,-0.154785156, 
3508,1174608562,0.108491704,0.618992209,-0.068474635,0.774848104,9.623586655,-0.274548233,2.055681705,-13.01889896,11.37726974,7.215749264,-1.262207031,-0.523925781,-0.149414063, 
3509,1174616895,0.108590432,0.618075252,-0.069481686,0.775476277,9.27650547,-0.324507713,2.415889263,-11.07401085,12.99818993,8.473203659,-1.291015625,-0.506347656,-0.178710938, 
3510,1174625228,0.108649217,0.617174804,-0.070499882,0.776093185,9.376636505,0.147807375,2.075343132,-10.78090668,12.51730824,8.913205147,-1.258789063,-0.489257813,-0.171386719, 
3511,1174633561,0.108636126,0.616240323,-0.071633197,0.776733637,9.688217163,0.301734775,2.404283762,-11.48406887,12.99345112,10.7736454,-1.287597656,-0.471679688,-0.208496094, 
3512,1174641894,0.108524099,0.615224063,-0.072826132,0.777443409,9.771129608,0.355301797,2.765292406,-11.29098988,14.11850643,12.46930981,-1.260742188,-0.454101563,-0.200195313, 
3513,1174650227,0.108378708,0.614153624,-0.074116938,0.778187633,9.800225258,0.710180402,2.631098747,-12.14955521,14.96057892,13.8092432,-1.283691406,-0.431152344,-0.236328125, 
3514,1174658560,0.108211502,0.61301142,-0.075591125,0.778969407,10.01463509,0.673493922,2.688644648,-13.94565201,15.59988403,15.67019558,-1.254882813,-0.413085938,-0.229980469, 
3515,1174666893,0.108070225,0.611777782,-0.077234298,0.779797196,9.900574684,0.082607783,2.711585522,-16.11218834,16.89225578,17.0324707,-1.272949219,-0.393554688,-0.266113281, 
3516,1174675226,0.107925877,0.61041522,-0.078853995,0.780722439,10.03527451,-0.425358802,2.716435432,-15.88178349,18.98168564,17.10141945,-1.244140625,-0.375976563,-0.258300781, 
3517,1174683559,0.107868083,0.609041333,-0.080435291,0.781641543,9.98320961,-0.479144365,2.234077692,-16.2607708,19.34735489,15.90075016,-1.2578125,-0.3515625,-0.293457031, 
3518,1174691892,0.10790959,0.607567012,-0.081941053,0.782626152,10.2701149,-0.589258075,2.340566635,-16.31938362,21.05905724,14.36430836,-1.2265625,-0.334960938,-0.287597656, 
3519,1174700225,0.10802567,0.605953217,-0.083284199,0.783718765,9.879826546,-0.594835222,2.618919373,-15.31491661,23.92482948,12.56529045,-1.233398438,-0.309570313,-0.317382813, 
3520,1174708558,0.108396649,0.60437572,-0.084565014,0.784747541,10.1238451,-0.835801721,1.949574947,-16.74539566,23.2553978,9.115587234,-1.208007813,-0.29296875,-0.311523438, 
3521,1174716891,0.10885603,0.602701724,-0.085535511,0.785865426,10.06237698,-0.855366826,2.260198355,-14.21214581,25.73485756,5.874308586,-1.205566406,-0.271484375,-0.344238281, 
3522,1174725224,0.109629601,0.600975752,-0.085644931,0.787066758,10.95808697,-0.243571714,2.574137449,-7.455516338,28.52223015,-4.524578571,-1.183105469,-0.260253906,-0.331054688, 
3523,1174733557,0.112449057,0.598743081,-0.081291139,0.78883034,9.863088608,9.566017151,3.940489769,23.80763626,47.91528702,-62.05658722,-1.179199219,-0.244628906,-0.354003906, 
3524,1174741890,0.116105802,0.597456217,-0.084960334,0.788889885,12.34562016,0.431921124,2.673901558,-70.51428986,12.03555679,-8.82171154,-1.151855469,-0.234863281,-0.344726563, 
3525,1174750223,0.117395096,0.594574332,-0.083817288,0.790995717,8.037939072,-0.635045528,2.836518288,0.940313756,51.18824387,-17.49725533,-1.150878906,-0.209472656,-0.366699219, 
3526,1174758556,0.119886301,0.592633426,-0.085457563,0.791902721,12.34378338,0.524833143,3.921888351,-39.00011063,27.92570686,-10.86365986,-1.124023438,-0.200683594,-0.352050781, 
3527,1174766889,0.121195436,0.589808762,-0.086184517,0.793731511,8.376609802,-1.396708846,2.298772812,-19.81844139,45.29734421,-2.844466686,-1.125488281,-0.175292969,-0.37109375, 
3528,1174775222,0.123240896,0.587424934,-0.087234944,0.795068443,11.83748531,-2.178464174,2.752640724,-29.13663483,36.71393967,-9.627640724,-1.1015625,-0.166015625,-0.35546875, 
3529,1174783555,0.123887122,0.584250987,-0.088282868,0.797188342,10.52907562,-4.061383247,2.501973629,-18.24022675,50.11734009,7.951102734,-1.104492188,-0.144042969,-0.371582031, 
3530,1174791888,0.124528445,0.581227541,-0.089098126,0.799205005,10.88960171,-4.004933357,2.495817423,-15.47925472,47.92353439,5.744427204,-1.084960938,-0.130859375,-0.365234375, 
3531,1174800221,0.124617986,0.577988386,-0.089393787,0.801503897,10.64646721,-4.460132599,2.520378828,-5.421932697,52.86800766,8.437235832,-1.086425781,-0.112792969,-0.377929688, 
3532,1174808554,0.124400631,0.574678779,-0.08927241,0.803927362,11.13616276,-4.205343246,2.66214776,1.697856903,54.87356567,8.756492615,-1.066894531,-0.098144531,-0.364746094, 
