PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
150,1212032065,0.826705277,0.107859477,-0.552190304,0.003456918,0.889134824,1.518552184,12.73225975,-12.70340347,184.3578949,-0.352667391,-0.717285156,0.434326172,-0.15625, 
151,1212040398,0.834662378,0.106906787,-0.540272653,0.004055057,1.470255613,1.604440808,12.08026314,-17.79870987,196.0020294,-4.096496582,-0.690185547,0.467285156,-0.200195313, 
152,1212048731,0.84296298,0.105651855,-0.527480245,0.004127727,2.40083766,2.684397221,11.00355053,-25.72891617,208.820694,-9.306501389,-0.693603516,0.500732422,-0.247314453, 
153,1212057064,0.851684153,0.103934109,-0.513634622,0.00357389,2.952274561,3.355456114,9.924459457,-36.08269501,222.1227875,-14.63788319,-0.669677734,0.532958984,-0.298095703, 
154,1212065397,0.860484838,0.101749279,-0.499208003,0.002390171,3.263362885,3.797564268,9.542870522,-46.19565201,229.688446,-19.67968178,-0.667480469,0.568115234,-0.356689453, 
155,1212073730,0.869658947,0.099343047,-0.483554482,0.000791487,4.59414959,4.119655132,9.153940201,-52.03532028,245.0536194,-24.65740585,-0.635009766,0.602294922,-0.422119141, 
156,1212082063,0.879172206,0.096865296,-0.466554403,-0.001278911,4.851184368,4.168750763,8.346538544,-56.58786011,263.9178162,-31.80908585,-0.612792969,0.640380859,-0.500732422, 
157,1212090396,0.88864547,0.094702959,-0.448695421,-0.003797793,4.276941299,4.487815857,7.0258255,-55.52140808,272.2557678,-40.25559235,-0.544189453,0.677001953,-0.572998047, 
158,1212098729,0.897465229,0.09268932,-0.431183666,-0.006851648,3.896893501,5.567092896,6.432108402,-56.22826004,264.487793,-47.43774033,-0.479003906,0.717041016,-0.642089844, 
159,1212107062,0.905715287,0.090473779,-0.413982928,-0.010659287,4.471120834,6.218699455,6.746927261,-62.35282516,255.0617828,-55.04859161,-0.377929688,0.753173828,-0.682861328, 
160,1212115395,0.913449943,0.088030457,-0.397015929,-0.015467027,5.26682663,5.675419807,7.663262367,-70.29010773,249.1678467,-66.14517975,-0.303955078,0.788818359,-0.709716797, 
161,1212123728,0.92079854,0.085337259,-0.380018771,-0.020845149,6.755330086,4.081434727,9.120318413,-75.99913788,245.4490204,-71.88757324,-0.214355469,0.820068359,-0.711914063, 
162,1212132061,0.927777469,0.08265508,-0.362913996,-0.02630258,7.919130802,1.481743932,9.732718468,-75.95348358,246.0362091,-73.35933685,-0.153808594,0.847900391,-0.713623047, 
163,1212140394,0.934200943,0.080041371,-0.346247524,-0.031238485,9.465683937,-0.94233942,10.53506279,-71.60733032,237.0283356,-66.57158661,-0.075195313,0.871582031,-0.704101563, 
164,1212148727,0.940340877,0.077319115,-0.329471231,-0.03508164,11.73088074,-3.302919626,10.94336319,-67.61344147,239.505722,-52.43593979,-0.022705078,0.888916016,-0.706542969, 
165,1212157060,0.946439862,0.074363977,-0.3119663,-0.037413932,13.15002155,-5.524842262,11.46506786,-63.99111938,248.9759216,-32.49588394,0.057861328,0.895019531,-0.694580078, 
166,1212165393,0.952453792,0.071384445,-0.29377985,-0.037824221,14.35139084,-6.838639259,12.17770195,-56.42300797,260.6948547,-8.256574631,0.113769531,0.896728516,-0.695800781, 
167,1212173726,0.958474278,0.068537168,-0.274431407,-0.036311187,14.78404903,-6.714765072,12.4671011,-47.38353348,276.6748352,15.36475658,0.203857422,0.888183594,-0.676269531, 
168,1212182059,0.964325964,0.065661371,-0.254315168,-0.033001814,14.24938202,-5.552749634,11.88803196,-41.35206604,289.065979,38.24204636,0.272460938,0.87890625,-0.677001953, 
169,1212190392,0.969811201,0.062611051,-0.23396638,-0.028406568,13.28055286,-3.537857533,11.42547131,-38.74690247,290.7722473,55.57511902,0.370117188,0.861328125,-0.649902344, 
170,1212198725,0.974805951,0.059685618,-0.213715374,-0.02276185,13.23931313,-1.495319128,12.01277351,-33.4417038,290.0207214,69.01834869,0.453613281,0.851318359,-0.637695313, 
171,1212207058,0.979394734,0.056861993,-0.193070248,-0.016673157,12.72144985,1.001592636,12.52628803,-30.33533287,293.3893433,74.23770142,0.548095703,0.829101563,-0.596435547, 
172,1212215391,0.983467877,0.053914428,-0.172540784,-0.010735183,11.92197514,3.53352356,12.48887444,-32.20129776,291.4343872,72.49089813,0.619873047,0.813720703,-0.547363281, 
173,1212223724,0.98701781,0.050689261,-0.152310073,-0.005433005,11.59928799,5.371329784,12.24698448,-36.81299973,284.5814514,64.70927429,0.700439453,0.790527344,-0.478515625, 
174,1212232057,0.990075588,0.047427185,-0.132292241,-0.001116995,11.640481,6.6571064,11.83228588,-39.24001312,281.0272827,51.49607849,0.748291016,0.778808594,-0.411621094, 
175,1212240390,0.992648244,0.044248853,-0.112643532,0.00210127,11.3873682,7.510429859,12.10197735,-39.60039139,273.4073486,36.63840485,0.799560547,0.75390625,-0.333496094, 
176,1212248723,0.994738519,0.041392487,-0.093619347,0.004342526,11.71282005,7.824089527,12.46564293,-36.61796188,264.5252075,23.18863297,0.818359375,0.741210938,-0.264160156, 
177,1212257056,0.996423841,0.0388286,-0.074831203,0.005780343,12.08885574,8.014535904,12.97177505,-33.31626129,259.3817749,12.01860428,0.843994141,0.714111328,-0.186035156, 
178,1212265389,0.997736037,0.036563143,-0.056082461,0.006501935,12.43957329,8.090167046,13.06264114,-29.88473892,258.9699402,1.908156991,0.838134766,0.711181641,-0.125976563, 
179,1212273722,0.998691857,0.034318604,-0.037360772,0.006501826,11.80994129,8.212712288,12.17747879,-29.92585564,257.130188,-7.922079563,0.842041016,0.6875,-0.055175781, 
180,1212282055,0.999282598,0.032085288,-0.019331954,0.005692896,11.80394077,9.298445702,10.8879118,-30.1291523,247.8696747,-18.7198925,0.825439453,0.685791016,-0.009277344, 
181,1212290388,0.999539077,0.030111661,-0.002261948,0.00336533,11.99993706,11.38777161,8.771670341,-26.90350723,233.1853333,-39.17669678,0.808105469,0.663085938,0.055664063, 
182,1212298721,0.999529302,0.027798543,0.013007411,-0.000859478,12.628088,12.36494827,6.268238544,-31.59008026,208.3826447,-64.51914978,0.781738281,0.667236328,0.090332031, 
183,1212307054,0.99933356,0.024580214,0.026146475,-0.00677287,14.45080853,10.54277611,2.596388817,-43.72288132,177.8557434,-87.06342316,0.764648438,0.65234375,0.14453125, 
184,1212315387,0.999027789,0.020301461,0.036544587,-0.014038606,17.16257477,6.959030628,0.159590319,-57.42877579,140.2886658,-105.1282425,0.727783203,0.662841797,0.169677734, 
185,1212323720,0.998620093,0.015156763,0.045435589,-0.021564376,21.48610115,3.027100325,-2.611015797,-69.05231476,118.8966141,-108.7366638,0.700683594,0.647460938,0.213378906, 
186,1212332053,0.998186409,0.009761589,0.052018937,-0.02870783,24.12296867,-0.086804152,-5.527672768,-71.86267853,87.7258606,-103.1667023,0.665771484,0.658203125,0.233154297, 
187,1212340386,0.997809589,0.004951199,0.056502074,-0.034062218,26.9578228,-2.679412603,-6.459473133,-64.50822449,58.9969635,-77.90624237,0.646728516,0.645507813,0.264160156, 
188,1212348719,0.997570038,0.002273102,0.059135385,-0.036781393,26.87768555,-5.151065826,-6.89004612,-36.22526932,35.01574707,-39.87815094,0.628662109,0.661132813,0.270263672, 
189,1212357052,0.997527421,0.002729679,0.059143718,-0.037879497,24.43336678,-4.841270447,-6.024655819,6.57772398,0.378591239,-14.92831135,0.626464844,0.647216797,0.282958984, 
190,1212365385,0.997651517,0.004758376,0.057120908,-0.037515033,22.05990028,-1.462679505,-3.264475107,28.20731735,-26.64332199,6.595200539,0.626953125,0.665283203,0.267089844, 
191,1212373718,0.997895658,0.006521774,0.054086212,-0.035180725,18.67835236,0.352723092,-0.734627843,23.37898445,-40.50444412,33.52588654,0.636962891,0.647460938,0.267578125, 
192,1212382051,0.9982149,0.008257437,0.049984641,-0.031650342,15.72689056,0.255593836,1.407833099,22.77402878,-55.22790527,50.06483078,0.647949219,0.667724609,0.24609375, 
193,1212390384,0.99853611,0.010501398,0.045333479,-0.027596284,14.12588406,0.752289295,4.350455761,29.48297691,-62.18901825,57.65791702,0.667480469,0.654296875,0.245605469, 
194,1212398717,0.998833776,0.013374858,0.040425505,-0.02278899,11.87079811,1.000478625,5.250589848,37.90617371,-65.65790558,68.42965698,0.6875,0.672851563,0.217529297, 
195,1212407050,0.999095559,0.016673634,0.035117473,-0.017270282,10.17530251,0.858884752,5.951726913,43.34258652,-70.42465973,78.49129486,0.713378906,0.661376953,0.208496094, 
196,1212415383,0.99926728,0.020121956,0.030409897,-0.011684442,6.832636833,1.03286469,8.206183434,45.38427734,-62.52549744,79.33580017,0.739501953,0.681152344,0.177001953, 
197,1212423716,0.999198556,0.024030551,0.031030307,-0.007944004,-8.960506439,-0.133839533,3.313372374,51.55480576,10.90435314,52.6385231,0.76171875,0.666748047,0.170898438, 
198,1212432049,0.999138176,0.028841043,0.02965671,-0.003588499,-47.06724548,3.178629875,16.46865082,64.0369873,-16.74742508,62.15186691,0.773925781,0.68359375,0.154296875, 
199,1212440382,0.999171138,0.037626289,0.015395951,-0.002376016,-14.51422119,19.99148369,43.65758133,120.4050064,-194.3672943,25.67599678,0.789794922,0.666748047,0.133544922, 
200,1212448715,0.99883765,0.046927255,0.011072803,-5.49126E-05,9.771150589,1.901111126,10.47245598,127.246933,-57.69085312,35.89292526,0.789550781,0.677246094,0.096923828, 
201,1212457048,0.998532534,0.053604357,0.004680591,0.006230382,23.61255264,-9.857694626,-6.697683334,90.37117767,-83.2816391,91.2650528,0.807617188,0.662841797,0.081298828, 
202,1212465381,0.998126447,0.060409196,-0.003526402,0.009121377,22.06815147,-5.740406036,2.525433064,92.47792053,-110.9846497,46.02457809,0.827636719,0.676025391,0.036865234, 
203,1212473714,0.997716069,0.064590521,-0.013549609,0.014435215,7.887282848,2.607695103,15.2886219,56.1918869,-133.1434631,80.883255,0.862060547,0.670654297,-0.002441406, 
204,1212482047,0.997233212,0.067309029,-0.022962801,0.021667065,-6.710222721,5.596113682,18.52622414,36.83273315,-123.2239609,106.9802856,0.892822266,0.684814453,-0.052490234, 
205,1212490380,0.996401489,0.073008612,-0.031590085,0.029277604,-4.25139761,8.772545815,17.01387024,78.26436615,-112.5276794,110.5546036,0.931884766,0.673339844,-0.08984375, 
206,1212498713,0.995223463,0.081847586,-0.040092431,0.035003185,-1.818557978,13.93753815,6.965252399,120.988266,-114.689476,83.43048096,0.946777344,0.678710938,-0.136474609, 
207,1212507046,0.994237065,0.087394245,-0.048833698,0.038360171,4.611708641,16.26688766,9.793320656,74.13101196,-118.4252777,52.95084763,0.960693359,0.660644531,-0.161376953, 
208,1212515379,0.993414402,0.090168767,-0.057385392,0.04129836,1.474582553,7.94220829,15.76379681,36.01137161,-115.2709885,48.82595825,0.958984375,0.662353516,-0.193603516, 
209,1212523712,0.992566109,0.093183242,-0.065564901,0.042802535,3.004985809,-1.2900635,14.44065762,38.12393951,-111.6056366,28.5632267,0.965332031,0.650878906,-0.224365234, 
210,1212532045,0.991608799,0.096614152,-0.072811641,0.045580257,2.387681961,-5.469937325,13.73101902,45.92074585,-98.10155487,44.47631454,0.958251953,0.654541016,-0.268310547, 
211,1212540378,0.990133584,0.104030713,-0.080222659,0.048772849,0.631123483,-2.62471652,10.91330624,100.997139,-102.2878876,46.64749146,0.970458984,0.635498047,-0.317382813, 
212,1212548711,0.988408387,0.111872748,-0.088212669,0.052471831,0.03566771,6.017370224,11.15962887,107.5944061,-110.5295792,54.10700226,0.965087891,0.631103516,-0.385986328, 
213,1212557044,0.986684084,0.118130676,-0.097213134,0.055231333,0.90194267,9.298848152,10.79990101,83.97908783,-124.0499115,44.75765228,0.969482422,0.612304688,-0.436767578, 
214,1212565377,0.985051453,0.1222139,-0.106730416,0.057853281,4.351533413,4.839749336,11.74825859,53.95849991,-130.0260468,46.62322998,0.959960938,0.60546875,-0.490966797, 
215,1212573710,0.983437479,0.126429483,-0.114911206,0.060523018,6.496456623,-0.907506883,13.10892391,56.60168457,-111.419342,44.77487564,0.950439453,0.590332031,-0.532714844, 
216,1212582043,0.981781363,0.133770972,-0.120090559,0.061564751,4.051711559,0.345576048,11.15641594,99.12667847,-76.82533264,12.67483044,0.931884766,0.582275391,-0.581298828, 
217,1212590376,0.980511487,0.138864368,-0.123886727,0.062987164,4.656703472,8.236005783,11.72240162,69.62492371,-54.39062881,18.60263634,0.927001953,0.565673828,-0.615478516, 
218,1212598709,0.979982018,0.14001295,-0.125891432,0.064686053,4.128872395,8.584293365,10.0664587,17.28119469,-25.5474472,25.04203796,0.906005859,0.563720703,-0.646484375, 
219,1212607042,0.979831696,0.139151961,-0.127118871,0.06639871,4.354621887,3.426440239,10.0155592,-10.05858994,-12.07356262,26.81972885,0.90234375,0.558837891,-0.660888672, 
220,1212615375,0.979783535,0.138806149,-0.127285555,0.067505226,3.609519243,2.094997644,10.14320087,-3.159311771,0.239249796,15.68082047,0.888427734,0.563964844,-0.671875, 
221,1212623708,0.979773819,0.138622373,-0.127251834,0.068086334,3.541965961,3.691322803,10.40743065,-2.052135706,2.392151833,7.853850365,0.883789063,0.560791016,-0.674560547, 
222,1212632041,0.979879856,0.137554586,-0.127215192,0.068790726,2.793518782,4.002010822,9.924880028,-13.69575596,3.157429218,10.99433708,0.866455078,0.564941406,-0.693359375, 
223,1212640374,0.980059564,0.13583307,-0.127361119,0.069377124,3.025150776,3.368270874,9.64622879,-23.28993607,1.763656259,10.7758503,0.858642578,0.561523438,-0.692138672, 
224,1212648707,0.980270505,0.134076774,-0.127323106,0.069880828,2.98273468,2.747672081,9.159404755,-23.79123306,4.175263882,9.356386185,0.835449219,0.570556641,-0.705566406, 
225,1212657040,0.980466485,0.132544711,-0.127173588,0.070323475,1.959615469,2.151188374,9.333014488,-20.47008324,4.782550812,7.991067886,0.823730469,0.571289063,-0.706542969, 
226,1212665373,0.980697691,0.130877927,-0.126961172,0.070606589,3.51451683,2.902080536,9.160387039,-22.56691742,5.533432484,5.925740242,0.802001953,0.576416016,-0.720947266, 
227,1212673706,0.980896652,0.129308373,-0.126738712,0.071132049,2.43320632,1.460547924,9.020521164,-21.0346241,6.489484787,8.999911308,0.792724609,0.579101563,-0.709716797, 
228,1212682039,0.981037736,0.128468707,-0.126409784,0.071293414,2.690996408,1.884902596,8.948596954,-11.34846592,5.928172112,2.722473621,0.768798828,0.587890625,-0.716308594, 
229,1212690372,0.981188297,0.127428696,-0.126091704,0.071650483,2.621982336,2.217200994,8.993926048,-14.00461197,6.875771523,5.682865143,0.758300781,0.590087891,-0.70703125, 
230,1212698705,0.981322289,0.126735628,-0.125678271,0.071772881,2.825266361,2.038057566,8.90098381,-9.340461731,6.844340801,1.801948905,0.744873047,0.600097656,-0.719238281, 
231,1212707038,0.981450915,0.126072451,-0.125243604,0.071938589,3.234303236,2.459179163,9.176070213,-9.094205856,7.703877926,2.267051935,0.739013672,0.605712891,-0.700927734, 
232,1212715371,0.981568277,0.125533879,-0.124783605,0.072078519,2.016660929,2.06987834,9.596579552,-7.150290966,7.322687626,1.707329869,0.723876953,0.612304688,-0.705566406, 
233,1212723704,0.981654882,0.125076056,-0.124447957,0.072275244,3.343678951,2.662672043,9.319826126,-6.294699192,6.145226955,2.54012537,0.720947266,0.617675781,-0.688964844, 
234,1212732037,0.981743097,0.124622092,-0.124053948,0.072537839,2.6552279,1.65199101,9.31497097,-5.812587738,6.508744717,3.362394094,0.7109375,0.626464844,-0.702880859, 
235,1212740370,0.981789947,0.124458194,-0.123921968,0.072410554,2.128548622,2.695752621,8.954833031,-3.012567043,2.478138924,-1.944760799,0.713867188,0.635009766,-0.689697266, 
236,1212748703,0.981853247,0.123567559,-0.124204233,0.072594263,2.513168812,2.929499626,8.605016708,-12.47449303,-2.36606431,4.222366333,0.697021484,0.639404297,-0.700195313, 
237,1212757036,0.98188287,0.122802854,-0.124686576,0.072665431,1.867101789,1.823334813,8.680990219,-11.36721516,-4.910301208,2.830667734,0.697509766,0.643798828,-0.687988281, 
238,1212765369,0.981907845,0.121974878,-0.125316888,0.072638735,2.426702499,2.949703932,8.968851089,-12.27067947,-7.549105167,1.903893471,0.681396484,0.647949219,-0.701660156, 
239,1212773702,0.981903613,0.120813973,-0.126378581,0.072793812,1.8782655,2.432671547,9.119942665,-17.09399986,-12.26138496,5.652154922,0.681884766,0.652099609,-0.686279297, 
240,1212782035,0.981848538,0.119706579,-0.127837166,0.072820678,2.9491961,2.13146472,9.512234688,-16.6488266,-18.50112152,4.571387768,0.664550781,0.659423828,-0.705810547, 
241,1212790368,0.981794238,0.118659623,-0.129194617,0.072869956,3.063432693,1.945538998,9.551749229,-15.95339584,-16.63616943,4.575357437,0.662109375,0.666259766,-0.700927734, 
242,1212798701,0.98172015,0.117679425,-0.130672932,0.072821118,1.550443053,2.300819397,9.605043411,-15.05502987,-19.05287552,3.372922659,0.6484375,0.669921875,-0.716796875, 
243,1212807034,0.981633782,0.116486646,-0.13241601,0.072755501,3.430897474,2.946754217,8.884638786,-18.45558548,-21.93966103,3.952497244,0.64453125,0.677001953,-0.707275391, 
244,1212815367,0.981654584,0.11498455,-0.133661747,0.072587118,2.946721792,2.019843578,9.129375458,-22.23744774,-15.40943146,2.242463827,0.629882813,0.682128906,-0.726318359, 
245,1212823700,0.981666505,0.113662742,-0.134848967,0.072310343,2.2023592,2.343886137,8.950779915,-20.19114685,-14.47089958,0.346061319,0.626708984,0.685546875,-0.712890625, 
246,1212832033,0.981720746,0.112192087,-0.135856852,0.071984276,3.025342464,2.499584436,8.697853088,-21.91849709,-12.41679001,-0.348020822,0.607910156,0.693359375,-0.727294922, 
247,1212840366,0.981783271,0.110793032,-0.13678804,0.071531303,2.189252377,1.573317885,9.152377129,-21.38669014,-11.11898994,-2.33107543,0.607910156,0.698242188,-0.723388672, 
248,1212848699,0.98182708,0.10947413,-0.137804374,0.071007796,2.619300604,2.232562542,9.197182655,-20.23156357,-13.00225258,-3.276625395,0.592773438,0.697021484,-0.744140625, 
249,1212857032,0.981894374,0.108138494,-0.138697833,0.070381299,3.39870286,1.936671257,8.99958992,-20.82878876,-10.92936802,-4.84736824,0.587402344,0.700683594,-0.739257813, 
250,1212865365,0.982003272,0.106881715,-0.139281958,0.069624797,2.179480314,1.714124084,9.497341156,-19.51423836,-7.452207565,-7.248497486,0.571044922,0.706542969,-0.751708984, 
251,1212873698,0.982083261,0.105792984,-0.139912516,0.068892337,2.385950565,2.048516035,9.353362083,-17.46204758,-7.750972271,-7.153494358,0.567626953,0.707519531,-0.754394531, 
252,1212882031,0.982184827,0.104784273,-0.14033857,0.068115011,2.895345449,1.750001192,9.31293869,-16.04389,-5.597890377,-8.228702545,0.549316406,0.708496094,-0.770019531, 
253,1212890364,0.982263505,0.104034543,-0.140729934,0.067318074,3.647368908,1.943759441,8.85035038,-12.78048229,-4.945981503,-9.02059269,0.544677734,0.707275391,-0.776367188, 
254,1212898697,0.982420802,0.103068605,-0.140728563,0.066506259,2.080002785,1.443593502,9.13846302,-15.21695995,0.192529455,-9.438643456,0.526611328,0.708251953,-0.794189453, 
255,1212907030,0.982446492,0.102606975,-0.1412009,0.065836236,2.631058216,1.610627174,8.759130478,-8.636686325,-6.222057819,-7.702126026,0.516601563,0.706298828,-0.803466797, 
